latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44.132,-118.493,310.6,1.1,1.1,2019-10-25,1905,Terra,MODIS,70,6.0NRT,285.1,14,D
42.686,-111.581,302.2,2.7,1.6,2019-10-25,1905,Terra,MODIS,48,6.0NRT,285.1,25.3,D
43.687,-116.514,300.2,1.4,1.2,2019-10-25,1905,Terra,MODIS,21,6.0NRT,289.4,3.9,D
43.709,-121.276,353.7,1,1,2019-10-25,1905,Terra,MODIS,85,6.0NRT,285,73,D
43.707,-121.264,359.3,1,1,2019-10-25,1905,Terra,MODIS,75,6.0NRT,285.4,87.2,D
42.757,-121.976,302.1,1,1,2019-10-25,1905,Terra,MODIS,45,6.0NRT,287,5.2,D
42.63,-122.054,305.9,1,1,2019-10-25,1905,Terra,MODIS,51,6.0NRT,295.7,6.3,D
41.83,-121.413,346.7,1,1,2019-10-25,1905,Terra,MODIS,71,6.0NRT,294.5,52.5,D
41.437,-121.508,319.7,1,1,2019-10-25,1905,Terra,MODIS,77,6.0NRT,293.7,15.3,D
41.428,-121.51,324.8,1,1,2019-10-25,1905,Terra,MODIS,83,6.0NRT,296,20.9,D
39.741,-121.924,319.5,1,1,2019-10-25,1905,Terra,MODIS,74,6.0NRT,302,11.6,D
39.732,-121.927,315.4,1,1,2019-10-25,1905,Terra,MODIS,53,6.0NRT,299.4,7.9,D
39.397,-121.977,328.7,1,1,2019-10-25,1905,Terra,MODIS,83,6.0NRT,302.7,19.7,D
39.39,-121.991,316.8,1,1,2019-10-25,1905,Terra,MODIS,54,6.0NRT,304.8,8.9,D
39.388,-121.979,319.1,1,1,2019-10-25,1905,Terra,MODIS,60,6.0NRT,305.8,10.2,D
39.188,-122.241,317.6,1,1,2019-10-25,1905,Terra,MODIS,63,6.0NRT,306,7.9,D
39.187,-122.23,330.6,1,1,2019-10-25,1905,Terra,MODIS,84,6.0NRT,305,22.3,D
39.008,-121.8,369.1,1,1,2019-10-25,1905,Terra,MODIS,100,6.0NRT,308.3,108.9,D
39.006,-121.788,377.4,1,1,2019-10-25,1905,Terra,MODIS,100,6.0NRT,309.6,139.6,D
38.997,-121.79,317.9,1,1,2019-10-25,1905,Terra,MODIS,71,6.0NRT,303.7,7.3,D
38.811,-122.804,334.4,1,1,2019-10-25,1905,Terra,MODIS,44,6.0NRT,308.5,26.1,D
38.81,-122.793,329.8,1,1,2019-10-25,1905,Terra,MODIS,16,6.0NRT,303.5,19.5,D
38.794,-122.809,324.9,1,1,2019-10-25,1905,Terra,MODIS,29,6.0NRT,302.3,11.8,D
38.785,-122.811,347.9,1,1,2019-10-25,1905,Terra,MODIS,94,6.0NRT,307,46.5,D
38.76,-122.77,336.3,1,1,2019-10-25,1905,Terra,MODIS,87,6.0NRT,304.9,29.8,D
38.753,-122.783,373,1,1,2019-10-25,1905,Terra,MODIS,100,6.0NRT,313.4,116.1,D
38.751,-122.772,386.6,1,1,2019-10-25,1905,Terra,MODIS,100,6.0NRT,310.5,174.1,D
38.744,-122.785,327.3,1,1,2019-10-25,1905,Terra,MODIS,68,6.0NRT,305.3,14.9,D
38.742,-122.774,322.9,1,1,2019-10-25,1905,Terra,MODIS,33,6.0NRT,300.1,11.6,D
38.384,-121.955,316.6,1,1,2019-10-25,1905,Terra,MODIS,66,6.0NRT,303.1,6.7,D
38.382,-121.943,317.4,1,1,2019-10-25,1905,Terra,MODIS,68,6.0NRT,304.3,7.5,D
36.89,-119.899,340.5,1.3,1.1,2019-10-25,1905,Terra,MODIS,90,6.0NRT,303.3,54.5,D
36.887,-119.885,322.8,1.3,1.1,2019-10-25,1905,Terra,MODIS,76,6.0NRT,303.5,21,D
26.122,-81.565,320.8,1.6,1.2,2019-10-25,1905,Aqua,MODIS,76,6.0NRT,299,24.9,D
30.858,-85.224,308.3,1.1,1.1,2019-10-25,1905,Aqua,MODIS,0,6.0NRT,279.7,7.2,D
47.897,-113.49,302.7,1.5,1.2,2019-10-25,1905,Terra,MODIS,53,6.0NRT,286.5,13.6,D
42.697,-99.462,322.7,2,1.4,2019-10-25,1910,Aqua,MODIS,82,6.0NRT,292.3,54.8,D
42.695,-99.454,326.2,2,1.4,2019-10-25,1910,Aqua,MODIS,84,6.0NRT,292.8,62.8,D
39.136,-121.573,321,1.8,1.3,2019-10-25,2045,Aqua,MODIS,76,6.0NRT,302.6,26.6,D
33.274,-105.431,313.2,2.3,1.5,2019-10-25,2045,Aqua,MODIS,57,6.0NRT,294.3,30.7,D
33.284,-105.437,314.7,2.3,1.5,2019-10-25,2045,Aqua,MODIS,70,6.0NRT,294.1,37.1,D
33.632,-109.706,331.3,1.3,1.1,2019-10-25,2045,Aqua,MODIS,85,6.0NRT,292.8,42.3,D
33.63,-109.719,333.4,1.3,1.1,2019-10-25,2045,Aqua,MODIS,86,6.0NRT,294.4,46,D
33.64,-109.721,326,1.3,1.1,2019-10-25,2045,Aqua,MODIS,81,6.0NRT,291.2,33.5,D
33.801,-109.826,333.4,1.2,1.1,2019-10-25,2045,Aqua,MODIS,87,6.0NRT,291.2,45.3,D
33.799,-109.839,354.8,1.2,1.1,2019-10-25,2045,Aqua,MODIS,97,6.0NRT,298.4,99.9,D
33.809,-109.84,327.1,1.2,1.1,2019-10-25,2045,Aqua,MODIS,82,6.0NRT,292.7,34,D
33.038,-115.626,320.9,1.1,1.1,2019-10-25,2045,Aqua,MODIS,58,6.0NRT,310,9.8,D
33.096,-115.751,322,1.1,1.1,2019-10-25,2045,Aqua,MODIS,49,6.0NRT,310.2,8.5,D
33.053,-116.747,318.7,1.3,1.1,2019-10-25,2045,Aqua,MODIS,52,6.0NRT,305.9,11.8,D
34.091,-109.785,341.1,1.3,1.1,2019-10-25,2045,Aqua,MODIS,91,6.0NRT,298.6,59.9,D
34.089,-109.799,326.8,1.3,1.1,2019-10-25,2045,Aqua,MODIS,82,6.0NRT,298.4,31.3,D
34.101,-109.787,344.4,1.3,1.1,2019-10-25,2045,Aqua,MODIS,93,6.0NRT,297.7,69.5,D
34.099,-109.801,322.6,1.3,1.1,2019-10-25,2045,Aqua,MODIS,78,6.0NRT,292.3,25.9,D
34.161,-110.138,308.9,1.2,1.1,2019-10-25,2045,Aqua,MODIS,26,6.0NRT,296.1,7.2,D
34.17,-110.14,315,1.2,1.1,2019-10-25,2045,Aqua,MODIS,66,6.0NRT,294.9,13.9,D
33.265,-117.008,356.3,1.3,1.1,2019-10-25,2045,Aqua,MODIS,98,6.0NRT,311.2,94,D
33.263,-117.022,346.9,1.3,1.1,2019-10-25,2045,Aqua,MODIS,93,6.0NRT,307.8,63.9,D
33.263,-117.013,359.4,1.3,1.1,2019-10-25,2045,Aqua,MODIS,99,6.0NRT,312.2,106.9,D
33.261,-117.027,320.6,1.3,1.1,2019-10-25,2045,Aqua,MODIS,60,6.0NRT,306.6,10.2,D
34.1,-114.3,333.7,1,1,2019-10-25,2045,Aqua,MODIS,82,6.0NRT,308.3,22.9,D
34.973,-108.589,326,1.5,1.2,2019-10-25,2045,Aqua,MODIS,80,6.0NRT,293,39.6,D
34.975,-108.595,319.1,1.5,1.2,2019-10-25,2045,Aqua,MODIS,73,6.0NRT,293.4,26.2,D
36.884,-119.895,361.6,1.6,1.2,2019-10-25,2045,Aqua,MODIS,100,6.0NRT,306.3,164.4,D
36.88,-119.912,329.5,1.6,1.2,2019-10-25,2045,Aqua,MODIS,82,6.0NRT,302.8,42.5,D
38.317,-112.51,319.9,1.1,1,2019-10-25,2045,Aqua,MODIS,75,6.0NRT,290.8,19.4,D
39.524,-112.381,313,1.1,1.1,2019-10-25,2045,Aqua,MODIS,62,6.0NRT,297.6,8.8,D
38.27,-121.174,319,1.7,1.3,2019-10-25,2045,Aqua,MODIS,73,6.0NRT,304.2,20.6,D
38.266,-121.178,321.2,1.7,1.3,2019-10-25,2045,Aqua,MODIS,76,6.0NRT,304.3,26.7,D
38.9,-121.413,329.5,1.7,1.3,2019-10-25,2045,Aqua,MODIS,83,6.0NRT,305.4,46.2,D
38.746,-122.768,321.1,2.1,1.4,2019-10-25,2045,Aqua,MODIS,60,6.0NRT,300.2,37.5,D
38.741,-122.791,336.2,2.1,1.4,2019-10-25,2045,Aqua,MODIS,88,6.0NRT,304,90.3,D
38.759,-122.77,379.6,2.1,1.4,2019-10-25,2045,Aqua,MODIS,100,6.0NRT,305.8,431.8,D
38.754,-122.795,344.2,2.1,1.4,2019-10-25,2045,Aqua,MODIS,93,6.0NRT,309.1,129.2,D
38.765,-122.754,318.5,2.1,1.4,2019-10-25,2045,Aqua,MODIS,26,6.0NRT,298.3,29.1,D
38.759,-122.778,369.1,2.1,1.4,2019-10-25,2045,Aqua,MODIS,100,6.0NRT,307.6,316.5,D
38.796,-122.793,344.4,2.1,1.4,2019-10-25,2045,Aqua,MODIS,93,6.0NRT,303.6,134.5,D
38.791,-122.816,318.8,2.1,1.4,2019-10-25,2045,Aqua,MODIS,74,6.0NRT,302.1,30.3,D
38.809,-122.795,382.5,2.1,1.4,2019-10-25,2045,Aqua,MODIS,100,6.0NRT,304.3,470,D
38.803,-122.822,331.6,2.1,1.4,2019-10-25,2045,Aqua,MODIS,85,6.0NRT,305.9,73.4,D
39.122,-121.48,338,1.7,1.3,2019-10-25,2045,Aqua,MODIS,89,6.0NRT,304.5,71.4,D
39.118,-121.499,331.8,1.7,1.3,2019-10-25,2045,Aqua,MODIS,85,6.0NRT,306.4,53,D
39.14,-121.553,311.1,1.7,1.3,2019-10-25,2045,Aqua,MODIS,37,6.0NRT,301,7,D
39.138,-122.193,321.7,1.9,1.3,2019-10-25,2045,Aqua,MODIS,77,6.0NRT,304.7,33,D
39.339,-121.675,319.9,1.8,1.3,2019-10-25,2045,Aqua,MODIS,75,6.0NRT,301.9,27.8,D
39.429,-122.087,321.6,1.8,1.3,2019-10-25,2045,Aqua,MODIS,77,6.0NRT,304.5,30.5,D
39.425,-122.108,321.2,1.9,1.3,2019-10-25,2045,Aqua,MODIS,67,6.0NRT,304,30.2,D
39.491,-121.847,319.1,1.8,1.3,2019-10-25,2045,Aqua,MODIS,74,6.0NRT,304.5,24.3,D
39.484,-122.062,322,1.8,1.3,2019-10-25,2045,Aqua,MODIS,76,6.0NRT,302.3,31.3,D
39.483,-122.046,317.2,1.8,1.3,2019-10-25,2045,Aqua,MODIS,39,6.0NRT,302.2,19.6,D
39.479,-122.067,322,1.8,1.3,2019-10-25,2045,Aqua,MODIS,69,6.0NRT,303.7,29.5,D
42.683,-111.59,308,1.3,1.1,2019-10-25,2045,Aqua,MODIS,63,6.0NRT,289.5,11.9,D
41.427,-121.504,321.4,1.5,1.2,2019-10-25,2045,Aqua,MODIS,80,6.0NRT,295.8,31.7,D
41.424,-121.522,322.2,1.5,1.2,2019-10-25,2045,Aqua,MODIS,81,6.0NRT,297.1,33.2,D
42.575,-114.633,318.6,1,1,2019-10-25,2045,Aqua,MODIS,75,6.0NRT,293,14.4,D
42.574,-114.646,344.1,1,1,2019-10-25,2045,Aqua,MODIS,93,6.0NRT,294.4,50.3,D
42.995,-112.884,305.9,1.2,1.1,2019-10-25,2045,Aqua,MODIS,62,6.0NRT,294.3,4.9,D
42.726,-116.656,319,1,1,2019-10-25,2045,Aqua,MODIS,74,6.0NRT,297.1,14.9,D
42.657,-121.768,310.4,1.5,1.2,2019-10-25,2045,Aqua,MODIS,63,6.0NRT,292.2,16.3,D
42.653,-121.785,304.4,1.5,1.2,2019-10-25,2045,Aqua,MODIS,21,6.0NRT,290.7,9.5,D
42.671,-121.754,304.4,1.5,1.2,2019-10-25,2045,Aqua,MODIS,25,6.0NRT,289.9,9.2,D
42.667,-121.771,307,1.5,1.2,2019-10-25,2045,Aqua,MODIS,47,6.0NRT,290.3,12.2,D
44.668,-108.589,300.5,2,1.4,2019-10-25,2045,Aqua,MODIS,38,6.0NRT,287.8,8.6,D
43.967,-115.872,300.3,1,1,2019-10-25,2045,Aqua,MODIS,33,6.0NRT,287.3,4.6,D
44.128,-118.503,305.3,1.1,1,2019-10-25,2045,Aqua,MODIS,46,6.0NRT,287.3,7.3,D
44.139,-118.493,311.4,1.1,1,2019-10-25,2045,Aqua,MODIS,71,6.0NRT,286.5,11.7,D
44.137,-118.505,339.6,1.1,1,2019-10-25,2045,Aqua,MODIS,91,6.0NRT,289.8,46.8,D
43.707,-121.256,300.2,1.3,1.1,2019-10-25,2045,Aqua,MODIS,15,6.0NRT,282.1,7.7,D
43.704,-121.272,352.3,1.3,1.1,2019-10-25,2045,Aqua,MODIS,84,6.0NRT,287.1,106.1,D
43.755,-121.399,325.4,1.4,1.2,2019-10-25,2045,Aqua,MODIS,84,6.0NRT,293.6,34.2,D
43.755,-121.388,313.5,1.4,1.2,2019-10-25,2045,Aqua,MODIS,74,6.0NRT,291.5,18.4,D
43.752,-121.405,315.5,1.4,1.2,2019-10-25,2045,Aqua,MODIS,76,6.0NRT,293.6,20.6,D
47.826,-115.751,305.9,1.1,1,2019-10-25,2050,Aqua,MODIS,62,6.0NRT,284.9,9.5,D
45.226,-117.717,300.6,1,1,2019-10-25,2050,Aqua,MODIS,34,6.0NRT,288.9,5.3,D
47.912,-115.203,300.2,1.1,1,2019-10-25,2050,Aqua,MODIS,33,6.0NRT,287.1,6,D
47.183,-123.771,318.1,1.5,1.2,2019-10-25,2050,Aqua,MODIS,69,6.0NRT,285.1,32.7,D
48.412,-115.863,309.8,1.1,1,2019-10-25,2050,Aqua,MODIS,65,6.0NRT,288.3,10.7,D
47.049,-123.912,326.4,1.5,1.2,2019-10-25,2050,Aqua,MODIS,60,6.0NRT,282.5,48.5,D
48.092,-117.239,304.5,1,1,2019-10-25,2050,Aqua,MODIS,59,6.0NRT,285.9,7.8,D
47.913,-116.931,303.6,1,1,2019-10-25,2050,Aqua,MODIS,57,6.0NRT,285.1,7.2,D
47.762,-117.017,300.9,1,1,2019-10-25,2050,Aqua,MODIS,42,6.0NRT,287.1,5,D
47.764,-117.003,304,1,1,2019-10-25,2050,Aqua,MODIS,58,6.0NRT,287.7,6.7,D
46.217,-115.94,305.1,1,1,2019-10-25,2050,Aqua,MODIS,55,6.0NRT,285.9,7.8,D
46.226,-115.942,301.2,1,1,2019-10-25,2050,Aqua,MODIS,38,6.0NRT,283.5,5.4,D
46.215,-116.371,307.2,1,1,2019-10-25,2050,Aqua,MODIS,54,6.0NRT,285.3,8.5,D
46.471,-115.831,302.5,1,1,2019-10-25,2050,Aqua,MODIS,36,6.0NRT,279.8,7.1,D
45.863,-117.673,308.7,1,1,2019-10-25,2050,Aqua,MODIS,64,6.0NRT,286.6,8.8,D
46.482,-115.821,302.5,1,1,2019-10-25,2050,Aqua,MODIS,38,6.0NRT,278.3,7,D
46.48,-115.834,356.7,1,1,2019-10-25,2050,Aqua,MODIS,98,6.0NRT,284.2,83.9,D
46.514,-115.932,305.3,1,1,2019-10-25,2050,Aqua,MODIS,53,6.0NRT,277.4,10.2,D
46.561,-115.781,309.3,1,1,2019-10-25,2050,Aqua,MODIS,64,6.0NRT,279,12.9,D
46.767,-116.39,302.7,1,1,2019-10-25,2050,Aqua,MODIS,53,6.0NRT,288.3,6.3,D
46.82,-116.479,306.4,1,1,2019-10-25,2050,Aqua,MODIS,56,6.0NRT,287.1,7.9,D
46.818,-116.493,320.4,1,1,2019-10-25,2050,Aqua,MODIS,80,6.0NRT,288.7,19.2,D
46.432,-120.234,303.8,1.1,1,2019-10-25,2050,Aqua,MODIS,55,6.0NRT,290.9,4.6,D
46.495,-120.352,306.1,1.1,1.1,2019-10-25,2050,Aqua,MODIS,53,6.0NRT,292.1,5.3,D
47.295,-116.511,304.1,1,1,2019-10-25,2050,Aqua,MODIS,51,6.0NRT,279.8,6.7,D
47.293,-116.524,306.2,1,1,2019-10-25,2050,Aqua,MODIS,59,6.0NRT,280.1,8,D
47.592,-115.406,312,1.1,1,2019-10-25,2050,Aqua,MODIS,54,6.0NRT,288.4,12.1,D
47.59,-115.421,315.6,1.1,1,2019-10-25,2050,Aqua,MODIS,76,6.0NRT,287.5,15.5,D
47.762,-102.687,300.6,1,1,2019-10-26,0435,Terra,MODIS,31,6.0NRT,282.8,7.2,N
38.729,-122.754,335.7,1,1,2019-10-26,0610,Terra,MODIS,90,6.0NRT,296.3,33.9,N
38.715,-122.727,355.1,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,295.6,74.3,N
38.713,-122.738,329.6,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,292.5,28.1,N
38.722,-122.74,348.7,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,296.8,59,N
38.72,-122.752,342.4,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,295.5,46.9,N
38.719,-122.763,309.4,1,1,2019-10-26,0610,Terra,MODIS,73,6.0NRT,291.6,9.1,N
38.731,-122.742,348.6,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,295.2,58.2,N
38.728,-122.765,374.3,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,301.3,129.6,N
38.726,-122.777,319,1,1,2019-10-26,0610,Terra,MODIS,48,6.0NRT,292.3,15.4,N
38.74,-122.745,328.5,1,1,2019-10-26,0610,Terra,MODIS,89,6.0NRT,292.8,25.7,N
38.736,-122.767,320.7,1,1,2019-10-26,0610,Terra,MODIS,51,6.0NRT,292.4,16.3,N
38.745,-122.769,330.5,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,292.8,29.1,N
38.757,-122.749,336.7,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,290.4,38.7,N
38.756,-122.76,351.3,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,294.4,64.9,N
38.754,-122.772,324.8,1,1,2019-10-26,0610,Terra,MODIS,97,6.0NRT,292,22.1,N
38.801,-122.765,305.4,1,1,2019-10-26,0610,Terra,MODIS,64,6.0NRT,290.1,7.7,N
38.8,-122.777,338.9,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,293.8,42.3,N
38.798,-122.788,311,1,1,2019-10-26,0610,Terra,MODIS,48,6.0NRT,291.6,9.8,N
38.81,-122.767,320.6,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,289.4,19.2,N
38.809,-122.779,338.6,1,1,2019-10-26,0610,Terra,MODIS,100,6.0NRT,292.4,41.3,N
38.807,-122.79,318.8,1,1,2019-10-26,0610,Terra,MODIS,98,6.0NRT,291.4,16.2,N
38.805,-122.801,301.9,1,1,2019-10-26,0610,Terra,MODIS,35,6.0NRT,290.6,4.4,N
38.804,-122.813,301.8,1,1,2019-10-26,0610,Terra,MODIS,42,6.0NRT,289.6,4.4,N
38.802,-122.824,315.9,1,1,2019-10-26,0610,Terra,MODIS,92,6.0NRT,289.8,14.1,N
31.856,-101.803,315.9,1.1,1,2019-10-26,0850,Aqua,MODIS,92,6.0NRT,274.2,21.5,N
31.854,-101.792,315.5,1.1,1,2019-10-26,0850,Aqua,MODIS,91,6.0NRT,275.3,21.1,N
38.798,-122.769,321.2,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,289.5,26.6,N
38.81,-122.781,304.8,1.2,1.1,2019-10-26,1025,Aqua,MODIS,62,6.0NRT,289.5,9.3,N
38.808,-122.767,312.6,1.2,1.1,2019-10-26,1025,Aqua,MODIS,85,6.0NRT,290.3,16.9,N
38.731,-122.75,315,1.2,1.1,2019-10-26,1025,Aqua,MODIS,29,6.0NRT,292,16.6,N
38.733,-122.764,337.2,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,292.4,51.6,N
38.751,-122.746,329.7,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,292.5,37.2,N
38.753,-122.759,338.3,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,291.6,53.8,N
38.763,-122.757,310.3,1.2,1.1,2019-10-26,1025,Aqua,MODIS,16,6.0NRT,289,13.4,N
38.798,-122.825,301.1,1.2,1.1,2019-10-26,1025,Aqua,MODIS,38,6.0NRT,288.9,6.4,N
38.795,-122.757,310.6,1.2,1.1,2019-10-26,1025,Aqua,MODIS,80,6.0NRT,288.9,14.9,N
38.724,-122.766,331.5,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,291.9,41.6,N
38.719,-122.738,344.3,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,294.6,68.4,N
38.721,-122.752,332.2,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,292.7,42.6,N
38.716,-122.725,331.8,1.2,1.1,2019-10-26,1025,Aqua,MODIS,100,6.0NRT,294,42.3,N
26.272,-97.928,342.8,3.6,1.8,2019-10-26,1635,Terra,MODIS,86,6.0NRT,301.3,273.1,D
26.263,-97.935,336,3.6,1.8,2019-10-26,1635,Terra,MODIS,82,6.0NRT,300.2,199.2,D
33.355,-80.631,313.3,1.6,1.2,2019-10-26,1635,Terra,MODIS,72,6.0NRT,290.8,17.1,D
28.726,-81.989,312.1,1.6,1.3,2019-10-26,1635,Terra,MODIS,65,6.0NRT,293.1,11.9,D
30.52,-97.22,300.4,3.5,1.8,2019-10-26,1635,Terra,MODIS,36,6.0NRT,289.8,18,D
29.047,-96.786,301.8,3.2,1.7,2019-10-26,1635,Terra,MODIS,49,6.0NRT,290.4,19.8,D
29.049,-96.792,303.7,3.2,1.7,2019-10-26,1635,Terra,MODIS,57,6.0NRT,290.6,24.8,D
26.887,-81.175,320.2,2,1.4,2019-10-26,1635,Terra,MODIS,75,6.0NRT,293.8,34.9,D
26.875,-81.178,329.6,2,1.4,2019-10-26,1635,Terra,MODIS,84,6.0NRT,295.9,61.5,D
28.826,-96.438,306.5,3,1.6,2019-10-26,1635,Terra,MODIS,63,6.0NRT,290.9,29,D
28.826,-96.444,308.9,3,1.6,2019-10-26,1635,Terra,MODIS,67,6.0NRT,291.1,37.4,D
26.477,-80.908,312.6,2.2,1.4,2019-10-26,1635,Terra,MODIS,46,6.0NRT,292.7,17.2,D
28.734,-98.031,305.6,3.8,1.8,2019-10-26,1635,Terra,MODIS,60,6.0NRT,293.6,28.2,D
26.279,-97.933,319.2,3.6,1.8,2019-10-26,1635,Terra,MODIS,67,6.0NRT,300.8,75.8,D
41.683,-112.168,306.4,1.2,1.1,2019-10-26,1810,Terra,MODIS,64,6.0NRT,290.3,8.1,D
37.962,-98.929,335.5,3.1,1.7,2019-10-26,1810,Terra,MODIS,89,6.0NRT,296.3,171.2,D
37.953,-98.895,353.1,3.1,1.7,2019-10-26,1810,Terra,MODIS,97,6.0NRT,297.6,342.7,D
37.532,-99.758,319.1,2.8,1.6,2019-10-26,1810,Terra,MODIS,77,6.0NRT,296.1,57.7,D
37.524,-99.728,331.9,2.8,1.6,2019-10-26,1810,Terra,MODIS,87,6.0NRT,296.2,123.7,D
37.518,-99.763,310.2,2.8,1.6,2019-10-26,1810,Terra,MODIS,52,6.0NRT,296.1,25.9,D
37.511,-99.733,320.2,2.8,1.6,2019-10-26,1810,Terra,MODIS,78,6.0NRT,295.4,63.7,D
37.53,-99.766,309.4,2.8,1.6,2019-10-26,1810,Terra,MODIS,63,6.0NRT,295.8,26.9,D
37.523,-99.735,345.1,2.8,1.6,2019-10-26,1810,Terra,MODIS,94,6.0NRT,297.5,224.8,D
37.217,-107.584,307.2,1.1,1,2019-10-26,1810,Terra,MODIS,55,6.0NRT,294.7,6.7,D
37.215,-107.572,312.2,1.1,1,2019-10-26,1810,Terra,MODIS,71,6.0NRT,294.4,10.5,D
35.161,-103.735,307,1.8,1.3,2019-10-26,1810,Terra,MODIS,58,6.0NRT,296.6,9.6,D
34.988,-108.592,335.2,1.1,1,2019-10-26,1810,Terra,MODIS,87,6.0NRT,297.4,35.6,D
34.986,-108.581,323.9,1.1,1,2019-10-26,1810,Terra,MODIS,77,6.0NRT,294.8,20,D
34.98,-108.589,336.5,1.1,1,2019-10-26,1810,Terra,MODIS,88,6.0NRT,297.5,37.4,D
32.813,-99.747,310.2,3.8,1.8,2019-10-26,1810,Terra,MODIS,59,6.0NRT,298.4,35.7,D
32.813,-99.712,309.1,3.8,1.8,2019-10-26,1810,Terra,MODIS,49,6.0NRT,298.2,33.7,D
33.293,-105.447,317.5,1.6,1.2,2019-10-26,1810,Terra,MODIS,71,6.0NRT,299.6,19.9,D
33.29,-105.431,325.6,1.6,1.2,2019-10-26,1810,Terra,MODIS,80,6.0NRT,300.4,35.7,D
33.279,-105.434,313.2,1.6,1.2,2019-10-26,1810,Terra,MODIS,43,6.0NRT,300,13.9,D
33.644,-109.738,305.9,1,1,2019-10-26,1810,Terra,MODIS,17,6.0NRT,293.1,5.1,D
33.642,-109.727,305.8,1,1,2019-10-26,1810,Terra,MODIS,34,6.0NRT,292.5,5.5,D
33.64,-109.716,313.8,1,1,2019-10-26,1810,Terra,MODIS,69,6.0NRT,292.6,11.6,D
33.138,-80.116,309.5,1.6,1.3,2019-10-26,1810,Aqua,MODIS,51,6.0NRT,289.3,14.7,D
35.825,-77.732,306.5,1.1,1,2019-10-26,1810,Aqua,MODIS,56,6.0NRT,293,6,D
36.352,-76.811,312.2,1,1,2019-10-26,1810,Aqua,MODIS,60,6.0NRT,294,9.3,D
36.44,-79.277,302.6,1.3,1.1,2019-10-26,1810,Aqua,MODIS,9,6.0NRT,289.5,2.7,D
29.143,-96.225,307,1.1,1,2019-10-26,1945,Aqua,MODIS,56,6.0NRT,295.7,5,D
46.53,-116.07,325.7,4.3,1.9,2019-10-26,1945,Terra,MODIS,0,6.0NRT,269.5,220.7,D
28.424,-98.009,313.8,1,1,2019-10-26,1945,Aqua,MODIS,66,6.0NRT,301.9,7,D
28.546,-98.997,309.3,1,1,2019-10-26,1945,Aqua,MODIS,44,6.0NRT,298.3,5.3,D
29.137,-96.217,305.1,1.1,1,2019-10-26,1945,Aqua,MODIS,46,6.0NRT,294.6,3.8,D
29.136,-96.228,306.8,1.1,1,2019-10-26,1945,Aqua,MODIS,55,6.0NRT,295.9,5,D
38.706,-122.718,321.3,3.3,1.7,2019-10-26,1950,Terra,MODIS,71,6.0NRT,298.6,84.4,D
29.572,-98.032,310.2,1,1,2019-10-26,1950,Aqua,MODIS,58,6.0NRT,298.5,5,D
29.589,-98.171,321.3,1,1,2019-10-26,1950,Aqua,MODIS,77,6.0NRT,299.4,14.2,D
30.184,-99.407,310.2,1,1,2019-10-26,1950,Aqua,MODIS,60,6.0NRT,296.7,6.5,D
30.522,-97.217,308.1,1,1,2019-10-26,1950,Aqua,MODIS,59,6.0NRT,295.2,4.7,D
31.302,-97.633,309.9,1,1,2019-10-26,1950,Aqua,MODIS,49,6.0NRT,297.2,6.1,D
31.311,-97.635,314.7,1,1,2019-10-26,1950,Aqua,MODIS,71,6.0NRT,296.9,10.2,D
31.737,-96.827,316.2,1.1,1,2019-10-26,1950,Aqua,MODIS,74,6.0NRT,293.9,13.3,D
31.676,-97.727,314.5,1,1,2019-10-26,1950,Aqua,MODIS,71,6.0NRT,296.1,10.4,D
31.675,-97.738,322.1,1,1,2019-10-26,1950,Aqua,MODIS,79,6.0NRT,296.7,17.6,D
31.922,-97.681,310.4,1,1,2019-10-26,1950,Aqua,MODIS,65,6.0NRT,295,7.7,D
38.795,-122.764,306.9,3.3,1.7,2019-10-26,1950,Terra,MODIS,48,6.0NRT,296.7,25.4,D
31.963,-98.252,308,1,1,2019-10-26,1950,Aqua,MODIS,57,6.0NRT,297.1,4.8,D
32.143,-97.12,311.3,1.1,1,2019-10-26,1950,Aqua,MODIS,68,6.0NRT,294.3,8.8,D
32.038,-98.316,309.5,1,1,2019-10-26,1950,Aqua,MODIS,61,6.0NRT,296.9,5.7,D
