,objectid,fod_id,fpa_id,fire_year,discovery_date,discovery_doy,stat_cause_code,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,state,Month,Temp,WindSpd,WindGust,Humidity,Precipitation
1784113,1784114,300141000.0,SFO-2014TXLFDX532950,2014,2014-10-30,303,9,Miscellaneous,0.25,A,28.757109999999997,-99.1105,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746109,1746110,300086000.0,SFO-2014MSMFC33309,2014,2014-01-31,31,4,Campfire,1.0,B,30.54626316,-88.50755267,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784146,1784147,300141000.0,SFO-2014OHDNR41-60211-MA-95-04/02/2014,2014,2014-04-02,92,9,Miscellaneous,3.0,B,39.910824,-81.661548,OH,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754863,1754864,300097000.0,SFO-2014GAGAS-FY2014-Emanuel-045,2014,2014-04-02,92,5,Debris Burning,4.3,B,32.65975,-82.26055556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785991,1785992,300145000.0,SFO-2014TXLFDX510168,2014,2014-03-11,70,9,Miscellaneous,0.5,B,32.4525941,-99.77371540000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766115,1766116,300110000.0,SFO-2014IAIAS14153,2014,2014-03-30,89,5,Debris Burning,0.5,B,42.029838,-93.46304599999999,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762099,1762100,300105000.0,SFO-2014KYKYS1920149002,2014,2014-03-22,81,5,Debris Burning,9.0,B,38.30624,-82.683769,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757462,1757463,300100000.0,SFO-2014PAPAS07(14)1-021,2014,2014-05-15,135,5,Debris Burning,0.5,B,40.95193,-77.64665,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1725334,1725335,300003000.0,FS-1525351,2014,2014-08-13,225,1,Lightning,0.5,B,44.82444444,-115.12583333,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765858,1765859,300110000.0,SFO-2014VAVAS RUS14008,2014,2014-03-09,68,5,Debris Burning,15.0,C,36.90622222,-82.12652778,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788595,1788596,300149000.0,SFO-2014AZAZS-AZ-142175,2014,2014-11-13,317,13,Missing/Undefined,0.1,A,33.4698,-112.1452,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785426,1785427,300144000.0,SFO-2014TXLFDX540098,2014,2014-02-24,55,9,Miscellaneous,0.25,A,32.236907,-95.413685,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767321,1767322,300111000.0,SFO-2014MSMFC40914,2014,2014-11-08,312,6,Railroad,1.0,B,33.37707895,-89.77086723,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770152,1770153,300115000.0,SFO-2014NJDEPB050201,2014,2014-05-02,122,7,Arson,0.25,A,39.7407,-74.2396,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782130,1782131,300138000.0,SFO-2014NY2401NY2401-2014-211502,2014,2014-03-09,68,9,Miscellaneous,0.1,A,40.6631,-73.9537,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750255,1750256,300091000.0,SFO-2014GAGAS-FY2014-Cook-009,2014,2014-02-17,48,5,Debris Burning,0.2,A,31.07783611,-83.55686111,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1783410,1783411,300140000.0,SFO-2014OHDNR21-10003-P-97-04/10/2014,2014,2014-04-10,100,9,Miscellaneous,4.0,B,40.559922,-81.19901800000001,OH,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734672,1734673,300024000.0,W-672132,2014,2014-05-15,135,9,Miscellaneous,2.6,B,43.6875,-121.4589,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724425,1724426,300003000.0,FS-1521740,2014,2014-07-22,203,7,Arson,1.0,B,34.97,-107.99388889,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737637,1737638,300075000.0,SFO-2014WYWYS14111,2014,2014-06-26,177,1,Lightning,0.1,A,42.0688577,-104.85199300000001,WY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754441,1754442,300096000.0,SFO-2014MO-MOS101006,2014,2014-04-01,91,5,Debris Burning,3.0,B,37.162403999999995,-93.037654,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741274,1741275,300080000.0,SFO-2014MO-MOS93719,2014,2014-01-26,26,2,Equipment Use,1.0,B,37.08,-92.15,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749739,1749740,300091000.0,SFO-2014CACDFBTU001559,2014,2014-01-29,29,5,Debris Burning,1.0,B,39.510017,-121.5872,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778372,1778373,300132000.0,SFO-2014CACDFBDU006392,2014,2014-05-27,147,9,Miscellaneous,0.1,A,34.150633,-117.35491699999999,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778699,1778700,300132000.0,SFO-2014NY1612NY1612-2014-14009,2014,2014-04-20,110,9,Miscellaneous,1.6,B,44.3936,-73.5049,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754921,1754922,300097000.0,SFO-2014SCSCS14NF0264,2014,2014-04-03,93,5,Debris Burning,0.3,B,35.023521,-81.62359599999999,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760655,1760656,300104000.0,SFO-2014MSMFC11201,2014,2014-11-21,325,5,Debris Burning,1.0,B,32.98553987,-88.63648189,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745394,1745395,300085000.0,SFO-2014NY2401NY2401-2014-371121,2014,2014-04-25,115,3,Smoking,0.1,A,40.7362,-73.8787,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771133,1771134,300117000.0,SFO-2014CACDFBTU013152,2014,2014-09-13,256,7,Arson,0.12,A,39.534202,-121.550823,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740227,1740228,300078000.0,SFO-2014ALAFC52619,2014,2014-10-01,274,11,Powerline,0.1,A,34.754849,-87.028088,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746793,1746794,300087000.0,SFO-2014GAGAS-FY2014-Walker-059,2014,2014-04-26,116,4,Campfire,7.25,B,34.9175,-85.36111111,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749289,1749290,300090000.0,SFO-2014MSMFC9663,2014,2014-01-25,25,5,Debris Burning,1.0,B,33.89055399,-89.30827948,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766854,1766855,300111000.0,SFO-2014TXLFDX537931,2014,2014-10-04,277,5,Debris Burning,1.0,B,32.78792,-95.63542,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741180,1741181,300080000.0,SFO-2014FLFLS2014010026,2014,2014-01-17,17,2,Equipment Use,1.0,B,30.6187,-86.8977,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749137,1749138,300090000.0,SFO-2014CACDFBTU001217,2014,2014-01-23,23,5,Debris Burning,1.0,B,39.7018,-121.87715,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748934,1748935,300090000.0,SFO-2014SCSCS14NF0122,2014,2014-01-20,20,5,Debris Burning,1.0,B,35.126022,-81.84719100000001,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738858,1738859,300077000.0,SFO-2014IDDL9902014069,2014,2014-08-22,234,1,Lightning,0.1,A,46.80511249,-116.1444264,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779942,1779943,300134000.0,SFO-2014ALAFC52336,2014,2014-07-31,212,9,Miscellaneous,2.0,B,31.457815000000004,-88.424031,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745916,1745917,300086000.0,SFO-2014FLFLS2014120034,2014,2014-01-19,19,4,Campfire,0.5,B,28.362,-80.7521,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786423,1786424,300146000.0,SFO-2014CACDFRRU001436,2014,2014-01-04,4,13,Missing/Undefined,0.1,A,33.9101,-117.1828,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776247,1776248,300128000.0,SFO-2014NY7034NY7034-2014-294,2014,2014-11-04,308,9,Miscellaneous,0.1,A,42.4458,-79.1428,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752186,1752187,300094000.0,SFO-2014GAGAS-FY2014-Screven-017,2014,2014-03-11,70,5,Debris Burning,2.0,B,32.85861111,-81.62305556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759490,1759491,300102000.0,SFO-2014ORODF20149740652015,2014,2014-10-06,279,5,Debris Burning,0.5,B,45.64333,-117.49111,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730852,1730853,300014000.0,W-673217,2014,2014-08-03,215,9,Miscellaneous,3.0,B,43.4228,-116.4796,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1783180,1783181,300139000.0,SFO-2014TXLFDX495021,2014,2014-01-02,2,9,Miscellaneous,0.2,A,31.112806699999997,-97.6834068,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736118,1736119,300028000.0,W-671096,2014,2014-08-12,224,1,Lightning,0.1,A,46.9823,-121.6851,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750029,1750030,300091000.0,SFO-2014GAGAS-FY2014-Wilkes-007,2014,2014-02-09,40,5,Debris Burning,3.2,B,33.68554444,-82.66719722,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776030,1776031,300127000.0,SFO-2014ALAFC51017,2014,2014-04-01,91,9,Miscellaneous,60.0,C,31.418034999999996,-86.288237,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1787929,1787930,300148000.0,SFO-2014CACDFLNU006162,2014,2014-07-25,206,13,Missing/Undefined,0.25,A,38.434942,-121.968406,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730474,1730475,300013000.0,W-670569,2014,2014-07-26,207,1,Lightning,0.2,A,39.9431,-108.3686,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782812,1782813,300139000.0,SFO-2014KYKYS4720149501,2014,2014-03-26,85,9,Miscellaneous,22.0,C,37.022202,-87.446777,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762140,1762141,300105000.0,SFO-2014KYKYS6520149009,2014,2014-10-26,299,5,Debris Burning,8.0,B,37.770802,-84.008812,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749129,1749130,300090000.0,SFO-2014FLFLS2014040024,2014,2014-01-23,23,5,Debris Burning,8.5,B,30.5761,-83.7519,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762588,1762589,300106000.0,SFO-2014TXLFDX538470,2014,2014-12-13,347,5,Debris Burning,1.0,B,31.716979,-95.664879,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724550,1724551,300003000.0,FS-1521210,2014,2014-05-26,146,4,Campfire,0.1,A,35.33555556,-111.51916667,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1733095,1733096,300020000.0,W-665874,2014,2014-02-14,45,5,Debris Burning,0.3,B,34.871594,-106.690793,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739613,1739614,300078000.0,SFO-2014FLFLS2014150305,2014,2014-07-04,185,10,Fireworks,0.1,A,27.0879,-82.255,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756965,1756966,300099000.0,SFO-2014AR-ARSWAS17788252,2014,2014-05-02,122,5,Debris Burning,3.0,B,35.7797,-94.42851,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784578,1784579,300142000.0,SFO-2014IAIAS14195,2014,2014-04-02,92,9,Miscellaneous,2.0,B,41.778118,-91.647686,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785019,1785020,300143000.0,SFO-2014TXLFDX516119,2014,2014-03-21,80,9,Miscellaneous,4.0,B,36.025223,-102.000589,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1733212,1733213,300021000.0,W-671002,2014,2014-07-22,203,1,Lightning,1.4,B,39.7336,-117.7717,NV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738226,1738227,300076000.0,SFO-2014ORODF20149510182015,2014,2014-07-29,210,1,Lightning,0.1,A,44.29889,-120.55583,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738997,1738998,300077000.0,SFO-2014FLFLS2014050131,2014,2014-09-03,246,1,Lightning,0.2,A,29.8179,-83.5802,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726234,1726235,300004000.0,FS-1527591,2014,2014-07-31,212,1,Lightning,0.25,A,34.16833333,-116.82555556,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786257,1786258,300146000.0,SFO-2014TXLFDX513229,2014,2014-06-15,166,9,Miscellaneous,2.0,B,34.077616,-98.557674,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767122,1767123,300111000.0,SFO-2014GAGAS-FY2014-Glynn-009,2014,2014-05-07,127,6,Railroad,7.0,B,31.18,-81.60388889,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762833,1762834,300106000.0,SFO-2014TXLFDX510443,2014,2014-05-03,123,5,Debris Burning,1.0,B,29.396390999999998,-98.697084,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1877907,1877908,300335000.0,2014CAIRS24080745,2014,2014-03-26,85,13,Missing/Undefined,0.1,A,38.492566,-120.604118,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1879341,1879342,300343000.0,2014CAIRS27099416,2014,2014-05-31,151,13,Missing/Undefined,0.01,A,37.73268995,-120.93117930000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745857,1745858,300086000.0,SFO-2014MSMFC33074,2014,2014-01-16,16,4,Campfire,3.0,B,30.83892655,-89.05147281,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773362,1773363,300119000.0,SFO-2014LADAF 97414,2014,2014-04-24,114,8,Children,0.44,B,30.463,-90.54799999999999,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736369,1736370,300029000.0,W-672093,2014,2014-08-15,227,7,Arson,0.1,A,46.27628,-120.31585,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727492,1727493,300006000.0,FS-1525471,2014,2014-08-16,228,1,Lightning,0.1,A,43.27472222,-122.55361111,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724276,1724277,300002000.0,FS-1523373,2014,2014-07-04,185,1,Lightning,0.1,A,33.58111111,-109.46194444,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730575,1730576,300013000.0,W-675798,2014,2014-07-26,207,1,Lightning,2.6,B,39.7453,-106.883,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746808,1746809,300087000.0,SFO-2014MSMFC18134,2014,2014-04-27,117,4,Campfire,1.0,B,31.44221141,-88.48246996,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754674,1754675,300097000.0,SFO-2014NCNCSNCST-041-20140062,2014,2014-04-02,92,5,Debris Burning,0.1,A,36.14263333,-79.95341666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746043,1746044,300086000.0,SFO-2014GAGAS-FY2014-Dade-020,2014,2014-01-25,25,4,Campfire,64.85,C,34.79397222,-85.51941389,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763397,1763398,300107000.0,SFO-2014VAVAS CHA14006,2014,2014-10-20,293,5,Debris Burning,0.7,B,37.10733333,-78.59755556,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775794,1775795,300126000.0,SFO-2014NJDEPC032403,2014,2014-03-24,83,9,Miscellaneous,0.25,A,39.3029,-75.0032,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1742881,1742882,300082000.0,SFO-2014ORODF20149540302015,2014,2014-08-13,225,2,Equipment Use,0.25,A,45.69556,-121.36028,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775173,1775174,300124000.0,SFO-2014NCNCSNCST-055-20140035,2014,2014-03-13,72,9,Miscellaneous,0.1,A,35.53906666,-81.04805,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728043,1728044,300006000.0,FS-1522763,2014,2014-07-17,198,9,Miscellaneous,0.5,B,45.70416667,-121.43694444,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751097,1751098,300092000.0,SFO-2014SCSCS14WF0330,2014,2014-02-25,56,5,Debris Burning,5.0,B,33.129242,-81.002495,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747858,1747859,300088000.0,SFO-2014KYKYS4320149034,2014,2014-11-11,315,4,Campfire,23.5,C,38.26675,-83.3032,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775950,1775951,300127000.0,SFO-2014ALAFC50988,2014,2014-03-30,89,9,Miscellaneous,0.1,A,33.923605,-85.43600500000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734793,1734794,300024000.0,W-674719,2014,2014-08-28,240,2,Equipment Use,0.1,A,44.2039,-121.2208,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752027,1752028,300093000.0,SFO-2014WVDOF2014-33651,2014,2014-03-11,70,5,Debris Burning,0.3,B,39.30769415,-79.9033771,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738088,1738089,300075000.0,SFO-2014ORODF20149730152015,2014,2014-07-22,203,1,Lightning,0.1,A,45.45472,-118.40388999999999,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776927,1776928,300129000.0,SFO-2014NY4006NY4006-2014-55,2014,2014-04-11,101,9,Miscellaneous,1.72,B,42.2254,-75.8488,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762741,1762742,300106000.0,SFO-2014TXLFDX501788,2014,2014-03-12,71,5,Debris Burning,0.01,A,30.1358,-97.1123,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1742389,1742390,300081000.0,SFO-2014AR-ARSCLA19970634,2014,2014-06-04,155,2,Equipment Use,1.0,B,34.01945,-93.09662,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770362,1770363,300116000.0,SFO-2014FLFLS2014110226,2014,2014-05-27,147,7,Arson,0.1,A,28.4711,-82.146,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767359,1767360,300111000.0,SFO-2014KYKYS15720149001,2014,2014-04-20,110,6,Railroad,4.0,B,36.757542,-88.25576,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728132,1728133,300006000.0,FS-1520694,2014,2014-04-18,108,7,Arson,0.1,A,34.89194444,-84.42055556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726126,1726127,300004000.0,FS-1522613,2014,2014-06-03,154,4,Campfire,0.86,B,39.93416667,-121.02027778,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750889,1750890,300092000.0,SFO-2014NCNCSNCST-056-20140009,2014,2014-02-23,54,5,Debris Burning,11.0,C,35.1486,-83.4461,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762386,1762387,300105000.0,SFO-2014KYKYS13320149011,2014,2014-03-08,67,5,Debris Burning,1.0,B,37.249759999999995,-82.800087,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746818,1746819,300087000.0,SFO-2014FLFLS2014110174,2014,2014-04-28,118,4,Campfire,0.1,A,28.5238,-82.4772,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738285,1738286,300076000.0,SFO-2014ORODF20149810642015,2014,2014-07-31,212,1,Lightning,0.1,A,42.37,-121.68306000000001,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764609,1764610,300108000.0,SFO-2014TXLFDX491230,2014,2014-01-17,17,5,Debris Burning,1.0,B,33.1334242,-95.8376312,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743418,1743419,300083000.0,SFO-2014NCNCSNCST-064-20140057,2014,2014-11-22,326,2,Equipment Use,0.2,A,36.13601666,-77.80225,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761884,1761885,300105000.0,SFO-2014KYKYS20320149501,2014,2014-04-02,92,5,Debris Burning,2.0,B,37.402,-84.401733,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749635,1749636,300091000.0,SFO-2014NCNCSNCST-098-20140004,2014,2014-01-27,27,5,Debris Burning,0.5,B,35.78586666,-77.86525,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744263,1744264,300084000.0,SFO-2014TXLFDX521555,2014,2014-08-06,218,2,Equipment Use,1.5,B,32.057673,-96.337738,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741146,1741147,300079000.0,SFO-2014NMNMSF14-30210212X,2014,2014-01-08,8,2,Equipment Use,2.0,B,33.8819,-106.8589,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764726,1764727,300108000.0,SFO-2014IAIAS14293,2014,2014-04-09,99,5,Debris Burning,4.0,B,42.391294,-90.60986199999999,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727846,1727847,300006000.0,FS-1525322,2014,2014-07-23,204,1,Lightning,0.25,A,43.73027778,-122.46666667,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729696,1729697,300010000.0,W-670793,2014,2014-05-25,145,4,Campfire,0.1,A,33.37036,-110.44917,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722403,1722404,300000000.0,FS-1525944,2014,2014-07-26,207,1,Lightning,0.1,A,44.42833333,-120.36027778,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760064,1760065,300103000.0,SFO-2014GAGAS-FY2015-Evans-004,2014,2014-11-03,307,5,Debris Burning,14.14,C,32.17759722,-81.992425,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740736,1740737,300079000.0,SFO-2014TXLFDX509827,2014,2014-05-20,140,11,Powerline,0.01,A,32.136558,-94.31367,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739049,1739050,300077000.0,SFO-2014ORODF20147332502015,2014,2014-09-11,254,1,Lightning,0.25,A,43.17167,-122.86639,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738648,1738649,300076000.0,SFO-2014IDDL9902014038,2014,2014-08-13,225,1,Lightning,0.1,A,46.91186867,-116.0880841,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777655,1777656,300130000.0,SFO-2014AR-ARSCOL12457632,2014,2014-05-05,125,9,Miscellaneous,8.0,B,33.06861,-93.18388,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1878885,1878886,300340000.0,2014CAIRS24049132,2014,2014-03-16,75,5,Debris Burning,1.0,B,36.99276,-121.799672,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1772028,1772029,300118000.0,SFO-2014LADAF 97422,2014,2014-04-12,102,7,Arson,27.0,C,30.3883,-93.6284,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773637,1773638,300120000.0,SFO-2014OKOKS30021A,2014,2014-01-16,16,9,Miscellaneous,3.0,B,35.737629999999996,-94.91198,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750264,1750265,300091000.0,SFO-2014FLFLS2014160096,2014,2014-02-16,47,5,Debris Burning,0.2,A,27.5385,-81.4802,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734194,1734195,300023000.0,W-675166,2014,2014-07-13,194,7,Arson,0.1,A,42.83918,-122.14384,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779668,1779669,300134000.0,SFO-2014IDDL9802014013,2014,2014-07-18,199,9,Miscellaneous,2.34,B,44.50060091,-115.92512260000001,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764274,1764275,300108000.0,SFO-2014VAVAS HAL14041,2014,2014-07-08,189,5,Debris Burning,5.0,B,36.64919444,-78.71975,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752404,1752405,300094000.0,SFO-2014GAGAS-FY2014-Marion-019,2014,2014-03-13,72,5,Debris Burning,2.2,B,32.50452778,-84.45191667,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769088,1769089,300114000.0,SFO-2014SCSCS14FF0670,2014,2014-04-04,94,7,Arson,5.0,B,33.599998,-79.900002,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769026,1769027,300114000.0,SFO-2014GAGAS-FY2014-Tattnall-023,2014,2014-04-02,92,7,Arson,0.83,B,32.00222222,-82.00861111,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781468,1781469,300137000.0,SFO-2014ALAFC52733,2014,2014-10-24,297,9,Miscellaneous,1.5,B,33.661414,-85.405626,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1755215,1755216,300097000.0,SFO-2014ILDNR84264004,2014,2014-04-06,96,5,Debris Burning,1.0,B,39.89583270000001,-89.583157,IL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771705,1771706,300117000.0,SFO-2014NCNCSNCST-030-20140045,2014,2014-11-24,328,7,Arson,0.1,A,35.87658333,-80.69431666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739907,1739908,300078000.0,SFO-2014ILDNR89158003,2014,2014-04-12,102,11,Powerline,1.0,B,42.2547137,-89.54254300000001,IL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771190,1771191,300117000.0,SFO-2014ALAFC52582,2014,2014-09-25,268,7,Arson,5.0,B,32.173149,-86.83033499999999,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754094,1754095,300096000.0,SFO-2014GAGAS-FY2014-Jefferson-036,2014,2014-03-27,86,5,Debris Burning,2.18,B,33.20722222,-82.39777778,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749105,1749106,300090000.0,SFO-2014GAGAS-FY2014-Baldwin-018,2014,2014-01-22,22,5,Debris Burning,0.3,B,33.09341389,-83.32489444,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768625,1768626,300113000.0,SFO-2014FLFLS2014110106,2014,2014-03-19,78,7,Arson,172.0,D,28.2518,-82.581,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782338,1782339,300138000.0,SFO-2014ALAFC53091,2014,2014-11-28,332,9,Miscellaneous,20.0,C,31.268176,-88.08255600000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735326,1735327,300026000.0,W-669551,2014,2014-07-15,196,8,Children,0.2,A,43.03025,-102.55941999999999,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775860,1775861,300126000.0,SFO-2014NY3614NY3614-2014-39,2014,2014-05-03,123,9,Miscellaneous,0.1,A,41.5211,-74.0083,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767868,1767869,300112000.0,SFO-2014NCNCSNCST-063-20140019,2014,2014-01-31,31,7,Arson,0.1,A,35.34415,-79.63553333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
